Date,Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,city
2015-12-04,2015320116992,511116.0,327678.0,-0.351984,52.835171,32,3,1,3,6,20:58,355,E10000019,4,1177,6,60,0,-1,-1,0,0,0,6,2,2,0,0,2,1,E01026290,South Kesteven
2015-12-04,201504EF15375,384050.0,432450.0,-2.243573,53.788121,4,3,2,1,6,11:10,72,E10000017,4,6240,6,30,6,2,6,0,0,0,1,1,2,0,0,1,1,E01024877,Burnley
2015-12-04,2015051503184,337439.0,395781.0,-2.943598,53.455051,5,3,2,1,6,08:20,91,E08000012,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01032511,Liverpool
2015-12-04,2015440422980,446466.0,130785.0,-1.338135,51.074517,44,3,2,1,6,09:45,502,E10000014,4,3049,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01023250,Winchester
2015-12-04,201504EF15374,383070.0,432970.0,-2.258477,53.792763,4,3,2,2,6,17:22,72,E10000017,6,0,3,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01024911,Burnley
2015-12-04,2015051503190,332038.0,381345.0,-3.021807,53.324643,5,3,1,2,6,15:15,95,E08000015,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01007144,
2015-12-04,2015405CA1455,507083.0,222152.0,-0.445472,51.88765,40,3,4,1,6,06:59,421,E06000032,6,0,3,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01015731,
2015-12-04,2015051503194,332512.0,413959.0,-3.02171,53.617807,5,2,2,1,6,16:50,93,E08000014,6,0,6,30,3,4,3,565,0,0,1,1,1,0,0,1,1,E01006932,
2015-12-04,2015051503195,333356.0,400831.0,-3.006149,53.499935,5,3,2,1,6,15:55,93,E08000014,6,0,6,30,3,2,3,565,0,5,1,1,1,0,0,1,1,E01007037,
2015-12-04,201501PY20852,539410.0,170610.0,0.00344,51.417371,1,3,3,3,6,16:42,7,E09000023,3,21,6,30,6,4,3,21,0,0,1,1,1,0,0,1,1,E01000672,London
2015-12-04,2015051503196,351673.0,397012.0,-2.729454,53.467616,5,3,2,1,6,18:25,92,E08000013,3,571,1,30,1,4,6,0,0,0,4,4,1,0,0,1,1,E01006853,St Helens
2015-12-04,201534TM31525,465930.0,260122.0,-1.035994,52.235353,34,3,2,2,6,20:05,385,E10000021,1,1,3,70,0,-1,-1,0,0,0,6,1,1,0,2,2,1,E01027287,
2015-12-04,2015051600068,336083.0,380105.0,-2.960837,53.314003,5,3,2,1,6,09:00,95,E08000015,6,0,6,30,3,4,6,0,0,0,1,5,2,0,0,1,1,E01007169,
2015-12-04,20154100J0669,513723.0,196724.0,-0.357351,51.657807,41,3,2,1,6,10:10,33,E10000015,6,119,6,40,8,4,-1,-1,0,0,1,1,1,0,0,2,1,E01023555,Hertsmere
2015-12-04,2015160D07371,509253.0,428845.0,-0.344861,53.744542,16,3,2,2,6,17:30,228,E06000010,3,1079,3,30,0,-1,-1,0,0,5,4,1,1,0,0,1,2,E01033104,Hull
2015-12-04,201501KD50681,549500.0,191000.0,0.157073,51.598009,1,2,1,1,6,18:15,15,E09000016,4,174,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01002325,London
2015-12-04,2015350207515,545290.0,258420.0,0.124729,52.204861,35,3,2,1,6,17:45,390,E10000003,5,293,6,20,3,4,5,293,0,4,4,1,1,0,0,1,1,E01032797,Cambridge
2015-12-04,201501QK50936,522520.0,186770.0,-0.233715,51.566503,1,3,1,1,6,16:55,28,E09000005,5,0,6,30,6,4,5,0,0,0,4,1,1,0,0,1,1,E01000499,London
2015-12-04,201506M008754,379120.0,394910.0,-2.31587,53.450532,6,2,1,1,6,19:25,112,E08000009,5,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01006181,Trafford
2015-12-04,201501QK50923,523860.0,184480.0,-0.215198,51.545631,1,3,2,1,6,06:30,28,E09000005,3,4003,6,30,3,4,3,4003,0,0,1,1,1,0,0,1,1,E01000494,London
2015-12-04,2015075361777,380914.0,355790.0,-2.286494,53.098965,7,3,2,1,6,05:48,129,E06000049,3,5011,6,50,6,2,3,50,0,8,4,9,2,0,0,1,1,E01018417,
2015-12-04,201550JI2I015,262857.0,52604.0,-3.929303,50.357326,50,2,2,2,6,16:49,584,E10000008,6,0,6,30,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01020159,South Hams
2015-12-04,2015075361867,361088.0,390301.0,-2.586806,53.40808,7,3,1,1,6,09:00,128,E06000007,3,50,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01012520,
2015-12-04,2015075361875,357766.0,388155.0,-2.636486,53.388535,7,3,3,2,6,09:10,128,E06000007,3,57,3,40,1,4,3,562,0,7,1,1,1,0,0,1,1,E01012496,
2015-12-04,201501XD81086,520110.0,179510.0,-0.270943,51.501773,1,3,1,2,6,08:07,27,E09000009,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01001357,London
2015-12-04,2015610060915,329815.0,198702.0,-3.01657,51.682674,61,3,2,2,6,12:59,734,W06000020,3,4042,3,70,0,-1,-1,0,0,0,1,2,2,0,0,2,1,W01001517,
2015-12-04,201501KD59129,553160.0,184980.0,0.207252,51.542939,1,3,1,1,6,18:30,15,E09000016,5,0,6,30,3,4,6,0,0,4,4,1,1,0,0,1,1,E01002265,London
2015-12-04,201501QK50929,518150.0,183290.0,-0.297902,51.536159,1,3,4,1,6,12:40,28,E09000005,3,4005,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000472,London
2015-12-04,201536T150212,616177.0,305098.0,1.190747,52.600641,36,3,2,1,6,18:40,406,E10000020,4,1172,6,30,3,4,6,0,0,0,4,1,1,0,0,2,2,E01026908,South Norfolk
2015-12-04,201501XD81185,515230.0,184820.0,-0.339483,51.550513,1,3,2,2,6,01:20,27,E09000009,3,4127,6,30,6,2,6,0,0,5,4,1,1,0,0,1,1,E01001307,London
2015-12-04,2015610062815,352628.0,193066.0,-2.685864,51.634396,61,3,2,1,6,11:00,732,W06000021,3,466,1,30,1,4,3,48,0,0,1,1,1,0,0,2,2,W01001586,
2015-12-04,2015075361905,389814.0,374527.0,-2.154181,53.267636,7,1,2,1,6,09:15,129,E06000049,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01018620,
2015-12-04,2015200035123,407358.0,287124.0,-1.893084,52.481991,20,3,1,1,6,10:05,300,E08000025,6,0,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,E01033617,Birmingham
2015-12-04,2015160A04201,530632.0,405703.0,-0.030591,53.531748,16,3,2,1,6,15:11,233,E06000012,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013169,
2015-12-04,2015075361909,335393.0,378418.0,-2.970848,53.298758,7,3,2,1,6,09:49,130,E06000050,4,5133,6,40,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01018570,
2015-12-04,201534WS32475,459404.0,238557.0,-1.135304,52.042237,34,3,2,1,6,08:25,385,E10000021,3,43,1,60,1,4,3,43,0,0,4,1,1,0,0,2,1,E01027266,
2015-12-04,2015075361931,358705.0,381544.0,-2.621503,53.329189,7,3,2,1,6,10:05,128,E06000007,1,56,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01012385,
2015-12-04,2015075362370,361198.0,386110.0,-2.584635,53.370419,7,3,2,1,6,15:15,128,E06000007,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01012558,
2015-12-04,201501LX51363,531210.0,180250.0,-0.110838,51.505958,1,3,2,1,6,11:45,9,E09000022,3,3200,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01003016,London
2015-12-04,2015075362657,393180.0,377916.0,-2.103788,53.298153,7,3,1,1,6,20:15,129,E06000049,4,5090,6,30,3,4,4,1,0,0,4,1,1,0,0,1,2,E01018575,
2015-12-04,2015160A04571,527578.0,404853.0,-0.076985,53.524862,16,3,1,2,6,05:46,233,E06000012,3,16,1,60,1,4,3,1243,0,0,4,1,1,0,0,2,1,E01013171,
2015-12-04,2015420034529,595035.0,224696.0,0.832618,51.886694,42,3,1,1,6,15:10,455,E10000012,3,1124,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01021718,
2015-12-04,201501WW51038,524910.0,174580.0,-0.203566,51.456428,1,3,1,1,6,17:20,10,E09000032,3,3,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004499,London
2015-12-04,2015160A04141,522988.0,402466.0,-0.14712,53.504511,16,3,2,1,6,08:05,233,E06000012,3,18,6,40,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013214,
2015-12-04,2015420034515,581064.0,230587.0,0.632942,51.944312,42,2,1,1,6,08:00,451,E10000012,6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01021387,
2015-12-04,2015320141120,492418.0,368483.0,-0.61778,53.205394,32,3,3,1,6,17:00,353,E10000019,3,46,6,60,0,-1,-1,0,0,0,6,4,2,0,0,2,1,E01032991,Lincoln
2015-12-04,2015051601282,330620.0,405527.0,-3.048429,53.541783,5,3,2,1,6,23:29,93,E08000014,3,565,3,60,5,4,6,0,0,0,4,1,1,0,0,2,1,E01007076,
2015-12-04,201501WW51037,528770.0,171920.0,-0.149007,51.431659,1,3,2,1,6,14:00,10,E09000032,3,214,6,30,3,2,4,241,0,5,1,1,1,0,0,1,1,E01004483,London
2015-12-04,2015051503216,334305.0,395533.0,-2.990734,53.452441,5,3,1,1,6,09:25,93,E08000014,3,567,6,30,0,-1,-1,0,0,1,1,1,1,0,0,1,2,E01006964,
2015-12-04,201514B118115,440204.0,403070.0,-1.395062,53.522767,14,3,1,1,6,16:15,210,E08000016,3,633,6,30,1,4,3,633,0,0,4,1,1,0,0,2,2,E01007451,
2015-12-04,2015610066615,327342.0,201878.0,-3.052997,51.710911,61,3,3,1,6,18:11,734,W06000020,3,4043,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,W01001529,
2015-12-04,201501ZD31034,532740.0,165660.0,-0.094271,51.374487,1,3,1,1,6,19:58,20,E09000008,5,0,6,30,3,2,5,0,0,5,4,1,2,0,0,1,1,E01001045,London
2015-12-04,2015320132052,524991.0,353797.0,-0.136066,53.066801,32,3,2,2,6,13:02,351,E10000019,4,1192,6,60,8,4,-1,-1,0,0,1,1,1,0,0,2,1,E01026075,East Lindsey
2015-12-04,2015200035058,419810.0,283025.0,-1.709975,52.444834,20,3,2,3,6,19:11,306,E08000029,3,45,3,30,0,-1,-1,0,0,0,4,4,1,0,0,2,1,E01010108,
2015-12-04,201501ZD31041,531090.0,164490.0,-0.118394,51.364356,1,3,2,1,6,00:15,20,E09000008,3,23,6,30,6,2,4,271,0,5,4,1,2,0,0,1,1,E01001167,London
2015-12-04,2015420034541,567974.0,183003.0,0.419739,51.520968,42,3,2,2,6,11:03,462,E06000034,4,1007,6,60,1,4,3,13,0,0,1,1,1,0,0,2,1,E01015979,
2015-12-04,201504EF15360,380730.0,422380.0,-2.293333,53.697499,4,3,1,1,6,12:10,82,E10000017,3,682,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01033281,Rossendale
2015-12-04,201560S185312,271858.0,318103.0,-3.899746,52.745314,60,3,1,1,6,20:45,722,W06000002,6,0,6,30,0,-1,-1,0,0,0,6,4,2,0,0,2,1,W01000067,
2015-12-04,201560S185445,323344.0,341817.0,-3.142834,52.96821,60,1,1,1,6,23:05,723,W06000004,3,5,6,60,0,-1,-1,0,0,0,6,5,2,0,0,2,1,W01000210,
2015-12-04,2015471507251,532027.0,105616.0,-0.126456,50.835025,47,3,2,1,6,20:30,565,E06000043,3,270,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,E01016971,Brighton
2015-12-04,2015320131866,527485.0,375316.0,-0.090304,53.259538,32,3,2,2,6,12:36,351,E10000019,3,153,6,60,6,4,5,4,0,0,1,1,1,0,2,2,1,E01026105,East Lindsey
2015-12-04,2015051503275,325368.0,385370.0,-3.122877,53.359916,5,3,2,1,6,08:20,95,E08000015,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01007284,
2015-12-04,2015160D07011,515436.0,429113.0,-0.251054,53.745619,16,3,2,1,6,12:45,228,E06000010,6,0,6,30,1,4,3,1033,0,0,1,1,1,0,0,1,2,E01012848,Hull
2015-12-04,2015320131861,529437.0,344150.0,-0.073619,52.979074,32,3,2,1,6,09:07,350,E10000019,6,713,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01026039,Boston
2015-12-04,201501ZD31033,532520.0,164070.0,-0.098022,51.36025,1,3,2,1,6,17:10,20,E09000008,3,235,6,30,3,4,6,0,0,0,4,9,1,0,0,1,1,E01001170,London
2015-12-04,201501ZD31049,531060.0,166850.0,-0.117955,51.385571,1,3,1,1,6,08:10,20,E09000008,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01001008,London
2015-12-04,2015471507264,504702.0,101826.0,-0.515421,50.806539,47,3,2,1,6,13:30,558,E10000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01031461,
2015-12-04,201506F009344,376570.0,398470.0,-2.354533,53.482423,6,3,2,1,6,15:00,107,E08000006,3,57,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01005601,Salford
2015-12-04,2015420034465,542184.0,196114.0,0.053594,51.645854,42,2,1,1,6,06:05,456,E10000012,3,121,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,E01021781,Epping Forest
2015-12-04,201550BN2E015,242674.0,71845.0,-4.220905,50.525181,50,3,2,1,6,10:01,596,E06000052,6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01018754,
2015-12-04,201501ZD31051,532540.0,163830.0,-0.097824,51.358088,1,3,2,1,6,10:40,20,E09000008,3,235,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01001173,London
2015-12-04,2015440422571,432626.0,146215.0,-1.534281,51.214211,44,3,1,1,6,21:10,501,E10000014,3,303,3,70,0,-1,-1,0,0,0,6,4,1,0,0,2,1,E01023196,Test Valley
2015-12-04,201504ED15557,372260.0,431160.0,-2.422404,53.776029,4,3,2,1,6,18:20,75,E10000017,4,6535,6,50,0,-1,-1,0,0,8,4,4,1,0,0,2,1,E01025064,Hyndburn
2015-12-04,201504SA15557,358970.0,430080.0,-2.62391,53.765442,4,3,2,1,6,19:20,83,E10000017,3,59,3,70,9,4,6,0,0,0,4,1,1,0,0,2,1,E01025456,South Ribble
2015-12-04,2015320131790,538530.0,387072.0,0.080289,53.362373,32,3,2,2,6,17:44,351,E10000019,4,1200,6,30,0,-1,-1,0,0,0,4,4,2,0,0,2,2,E01026058,East Lindsey
2015-12-04,201543S031125,482173.0,240319.0,-0.802978,52.055173,43,3,3,2,6,17:25,479,E06000042,5,8002,6,60,3,4,6,1129,0,0,4,1,2,0,0,2,1,E01016819,
2015-12-04,201563DP40215,303320.0,251170.0,-3.414439,52.150321,63,3,3,1,6,08:00,753,W06000023,6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,2,2,W01000432,
2015-12-04,201550EL2K019,247644.0,59113.0,-4.145654,50.412078,50,3,2,2,6,18:02,583,E06000026,4,3413,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01015086,Plymouth
2015-12-04,20154100G0655,518555.0,229530.0,-0.276321,51.951635,41,3,1,1,6,11:15,433,E10000015,6,342,6,30,3,4,6,1584,0,0,1,1,1,0,0,1,2,E01023616,North Hertfordshire
2015-12-04,201501KG70609,543820.0,183600.0,0.072099,51.532994,1,3,2,1,6,09:15,16,E09000002,6,0,1,30,1,4,6,0,0,0,1,1,1,0,0,2,1,E01033587,London
2015-12-04,201501ZD31126,531180.0,167670.0,-0.115929,51.392913,1,3,2,2,6,17:00,20,E09000008,3,23,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01001176,London
2015-12-04,201501ZD31032,532330.0,162790.0,-0.101225,51.348791,1,3,2,1,6,16:21,20,E09000008,3,235,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01001095,London
2015-12-04,201511ND25235,424235.0,539395.0,-1.625021,54.748931,11,3,2,1,6,12:50,169,E06000047,3,690,6,30,3,4,6,0,0,0,1,1,2,0,0,2,1,E01020685,
2015-12-04,201501YE80942,529720.0,192340.0,-0.127837,51.61495,1,3,2,1,6,01:35,32,E09000010,3,406,6,30,6,2,4,1452,0,5,4,1,1,0,0,1,2,E01001530,London
2015-12-04,20154100J0677,519012.0,197694.0,-0.280597,51.66543,41,3,3,1,6,08:45,33,E10000015,6,492,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01023538,Hertsmere
2015-12-04,2015440421121,438391.0,115679.0,-1.454982,50.939283,44,3,2,1,6,08:35,500,E06000045,3,3057,6,40,1,4,6,0,0,0,1,1,1,0,0,2,1,E01017184,Southampton
2015-12-04,20154100J0686,520788.0,195289.0,-0.25576,51.643438,41,3,2,1,6,08:35,33,E10000015,3,411,6,40,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01023543,Hertsmere
2015-12-04,201550CB2S021,255755.0,133835.0,-4.060866,51.085645,50,3,2,2,6,15:30,582,E10000008,3,39,6,30,3,4,6,0,0,5,1,1,1,0,0,1,1,E01020134,North Devon
2015-12-04,201550FT2J046,290944.0,64034.0,-3.537951,50.46596,50,3,1,2,6,09:00,587,E06000027,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01015255,
2015-12-04,2015420034534,601705.0,225958.0,0.930142,51.895655,42,3,5,4,6,22:00,455,E10000012,3,137,6,30,0,-1,-1,0,0,8,4,1,1,0,0,1,1,E01021707,
2015-12-04,201501JI40831,544330.0,188180.0,0.081324,51.574018,1,3,2,1,6,18:30,14,E09000026,6,0,6,30,3,4,3,12,0,0,4,1,1,0,0,1,2,E01003644,London
2015-12-04,201501QK50990,521710.0,182970.0,-0.246709,51.532527,1,3,1,1,6,06:22,27,E09000009,3,4000,6,30,3,4,6,0,0,1,1,9,1,0,0,1,2,E01001246,London
2015-12-04,2015471507216,553251.0,137135.0,0.188002,51.113022,47,3,2,2,6,08:40,556,E10000011,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01021172,Wealden
2015-12-04,2015220036315,335437.0,323312.0,-2.959124,52.803481,22,2,2,1,6,14:06,286,E06000051,3,5,6,60,9,4,6,0,0,0,1,4,1,0,0,2,2,E01028913,
2015-12-04,201550JN2I014,283577.0,66266.0,-3.642403,50.484607,50,3,1,1,6,17:20,585,E10000008,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01020239,Teignbridge
2015-12-04,2015405CA1476,508477.0,224297.0,-0.424551,51.906659,40,3,1,1,6,15:30,421,E06000032,6,0,3,20,0,-1,-1,0,0,8,1,1,1,0,0,1,1,E01015745,
2015-12-04,2015350205515,525670.0,273370.0,-0.156648,52.344015,35,3,3,1,6,17:01,393,E10000003,3,141,6,60,0,-1,-1,0,0,0,6,4,2,0,0,2,1,E01018141,Huntingdonshire
2015-12-04,201514B118215,435050.0,406091.0,-1.47246,53.550288,14,3,2,1,6,10:25,210,E08000016,3,628,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01007337,
2015-12-04,201511ND25455,426885.0,542690.0,-1.58355,54.778406,11,3,1,1,6,17:10,169,E06000047,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,E01020703,Durham
2015-12-04,201550BD2J010,227702.0,65925.0,-4.429204,50.467771,50,3,1,1,6,17:10,596,E06000052,3,390,6,60,6,4,6,0,0,0,6,4,1,0,0,2,1,E01018778,
2015-12-04,201543P098125,436368.0,233637.0,-1.471669,51.99999,43,3,2,1,6,16:07,481,E10000025,6,253,6,60,8,4,6,0,0,0,6,1,2,0,0,2,1,E01028486,Cherwell
2015-12-04,2015471507189,485641.0,128676.0,-0.779565,51.051056,47,3,1,1,6,19:40,559,E10000032,6,0,6,60,0,-1,-1,0,0,0,4,1,2,0,0,2,1,E01031521,Chichester
2015-12-04,201531B257015,465787.0,367009.0,-1.016724,53.196103,31,3,3,1,6,08:23,345,E10000024,3,616,6,30,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01028341,Newark and Sherwood
2015-12-04,2015051503242,344146.0,390156.0,-2.841608,53.405252,5,2,2,1,6,07:59,90,E08000011,3,5080,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01006475,Knowsley
2015-12-04,20154100F0808,516255.0,205131.0,-0.317965,51.732845,41,3,2,1,6,10:25,434,E10000015,6,1737,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01023684,St Albans
2015-12-04,2015420034537,570561.0,189841.0,0.460304,51.58162,42,3,3,1,6,23:59,450,E10000012,3,1235,3,50,0,-1,-1,0,0,0,4,4,1,0,0,2,1,E01021319,
2015-12-04,2015051503243,347428.0,393054.0,-2.79273,53.431636,5,3,2,2,6,08:57,92,E08000013,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01006828,St Helens
2015-12-04,2015420034511,586913.0,186501.0,0.694268,51.546441,42,3,3,1,6,07:37,460,E06000033,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,2,E01015907,Southend-on-Sea
2015-12-04,2015420034506,589017.0,223333.0,0.744535,51.876525,42,3,4,2,6,10:15,455,E10000012,3,120,6,60,3,4,6,0,0,0,1,1,1,0,0,2,2,E01021677,
2015-12-04,2015420034539,543219.0,195913.0,0.06846,51.643785,42,3,1,1,6,15:45,456,E10000012,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01021772,Epping Forest
2015-12-04,2015350205615,543980.0,253500.0,0.103486,52.161001,35,2,2,1,6,08:49,390,E10000003,3,10,1,60,1,2,1,11,0,0,1,1,1,0,0,2,1,E01018003,Cambridge
2015-12-04,20154100T1166,515190.0,195540.0,-0.336543,51.646867,41,3,1,1,6,13:58,33,E10000015,1,1,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01023551,Hertsmere
2015-12-04,201543P019125,440593.0,199848.0,-1.414086,51.695919,43,3,1,1,6,02:14,483,E10000025,3,415,6,50,8,4,6,0,0,0,6,1,1,0,7,2,1,E01028736,Vale of White Horse
2015-12-04,201514A187215,462518.0,397141.0,-1.059713,53.467306,14,3,1,1,6,18:10,211,E08000017,4,6463,6,60,0,-1,-1,0,0,0,6,4,1,0,2,2,1,E01007594,Doncaster
2015-12-04,201534WN31295,474545.0,261044.0,-0.909663,52.242543,34,3,2,1,6,17:25,384,E10000021,3,4500,6,30,0,-1,-1,0,0,0,4,1,1,0,0,2,2,E01027151,
2015-12-04,2015331502014,434619.0,313794.0,-1.488901,52.720696,33,3,2,1,6,16:09,366,E10000018,4,4116,6,60,6,4,6,8522,0,0,6,1,2,0,0,2,1,E01025921,North West Leicestershire
2015-12-04,201501EO40905,529680.0,186690.0,-0.1305,51.564185,1,3,1,1,6,00:05,3,E09000019,3,1,6,30,3,4,3,1,0,4,4,2,2,0,0,1,1,E01002774,London
2015-12-04,2015405DA1029,503600.0,225926.0,-0.494928,51.922227,40,3,3,4,6,09:00,424,E06000056,4,579,6,60,0,-1,-1,0,0,0,1,1,1,4,0,2,1,E01017620,
2015-12-04,201501YR90933,532940.0,188300.0,-0.082888,51.577894,1,3,2,1,6,13:00,31,E09000014,3,503,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01002056,London
2015-12-04,2015331502006,454961.0,304108.0,-1.189376,52.631951,33,3,3,1,6,08:30,364,E06000016,3,563,3,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01013729,Leicester
2015-12-04,2015170L41845,466181.0,521202.0,-0.977565,54.581699,17,2,2,2,6,16:17,241,E06000003,6,0,6,30,3,4,6,0,0,0,4,5,2,0,0,2,1,E01012161,
2015-12-04,2015450035057,510101.0,157979.0,-0.421759,51.310285,45,2,2,1,6,18:11,510,E10000030,1,25,3,70,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01030302,Elmbridge
2015-12-04,201501WW51016,527340.0,171280.0,-0.169796,51.42623,1,3,2,2,6,15:45,10,E09000032,3,24,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004526,London
2015-12-04,201501EO40898,532000.0,182200.0,-0.098732,51.523298,1,2,2,1,6,12:01,3,E09000019,3,1,6,20,7,2,3,5201,0,5,1,1,1,0,0,1,1,E01033489,London
2015-12-04,201501PY20839,542190.0,167550.0,0.042166,51.389185,1,3,2,1,6,22:00,19,E09000006,5,0,1,30,2,4,6,0,0,0,4,1,1,0,0,1,1,E01000661,London
2015-12-04,2015440421443,413399.0,113623.0,-1.810745,50.921912,44,3,1,1,6,09:45,496,E10000014,4,3078,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01023022,New Forest
2015-12-04,2015460264605,573419.0,168888.0,0.491228,51.392529,46,3,1,1,6,13:25,544,E06000035,6,0,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01016154,
2015-12-04,2015100758015,434647.0,572177.0,-1.459344,55.042899,10,3,2,1,6,09:15,148,E08000022,6,2193,6,30,3,4,6,2174,0,0,1,1,1,0,0,1,1,E01008520,North Tyneside
2015-12-04,2015331505829,456938.0,302759.0,-1.160401,52.619622,33,3,2,1,6,08:40,364,E06000016,5,1771,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01013635,Leicester
2015-12-04,201543R051125,497010.0,181142.0,-0.603182,51.520875,43,3,1,1,6,17:33,473,E06000039,6,7302,6,30,3,4,6,7302,0,8,4,1,1,0,0,1,1,E01016446,
2015-12-04,2015220037252,396919.0,273284.0,-2.046663,52.357607,22,3,2,2,6,22:51,270,E10000034,3,38,6,40,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01032151,
2015-12-04,2015331502019,442160.0,318184.0,-1.3767,52.759624,33,3,1,1,6,14:50,366,E10000018,3,512,6,50,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01025963,North West Leicestershire
2015-12-04,201501GD10953,533440.0,182120.0,-0.078018,51.522241,1,3,1,1,6,03:47,4,E09000012,3,10,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01033708,London
2015-12-04,201501TX20913,512070.0,175000.0,-0.388156,51.462888,1,3,2,1,6,14:25,25,E09000018,3,315,6,30,3,4,6,0,0,8,1,1,1,0,0,1,1,E01002650,London
2015-12-04,201501YR90951,533810.0,190090.0,-0.069658,51.593774,1,3,1,1,6,22:35,31,E09000014,3,10,6,30,0,-1,-1,0,0,5,4,4,1,0,0,1,1,E01001979,London
2015-12-04,201501HT21187,538740.0,181180.0,-0.002044,51.512518,1,2,1,1,6,09:05,5,E09000030,3,13,3,30,0,-1,-1,0,0,4,1,1,1,0,0,1,2,E01004245,London
2015-12-04,2015331502090,451740.0,298293.0,-1.237869,52.579996,33,3,2,1,6,17:00,360,E10000018,5,5702,6,60,8,4,6,6,0,0,6,1,1,0,0,2,1,E01025645,
2015-12-04,201501CW11829,526480.0,181590.0,-0.178472,51.519078,1,3,1,1,6,23:10,1,E09000033,3,4206,6,30,3,4,6,0,0,4,4,2,2,0,0,1,1,E01004681,City of Westminster
